date,country,disaster_type,severity_index,casualties,economic_loss_usd,response_time_hours,aid_amount_usd,response_efficiency_score,recovery_days,latitude,longitude
2019-06-07,Bangladesh,Tornado,6.29,84,7270804.14,11.98,594992.52,94.12,61,38.939,-91.208
2024-02-14,Brazil,Wildfire,1.92,47,3296452.05,25.31,79468.67,78.72,18,22.946,-72.235
2018-04-06,Mexico,Volcanic Eruption,4.45,103,6126538.08,5.42,67029.26,88.64,40,-31.061,-54.185
2022-09-04,South Africa,Storm Surge,8.91,137,11219562.15,2.55,324266.66,100.0,80,1.52,-7.631
2018-09-23,Mexico,Storm Surge,7.62,152,8034928.96,11.71,597182.49,83.85,68,-14.068,36.993
2020-12-12,Indonesia,Storm Surge,1.69,34,907417.84,22.01,101971.21,80.93,15,-14.425,95.929
2019-06-07,Mexico,Hurricane,4.47,100,1726536.69,13.53,291826.35,93.08,35,-1.882,-35.108
2020-06-10,India,Landslide,6.02,155,10849811.77,6.99,278051.6,91.87,58,14.71,-74.438
2023-02-22,Brazil,Flood,3.2,31,2102452.62,17.24,102707.72,85.92,31,-41.802,95.088
2019-12-16,France,Flood,6.09,164,5247517.47,13.76,444693.03,80.36,57,36.039,-6.489
2021-12-01,Chile,Flood,4.34,131,7159445.14,12.55,340583.03,85.71,50,34.02,-108.939
2022-03-25,Canada,Earthquake,6.9,150,9155307.74,12.94,283956.66,83.92,71,42.679,35.822
2018-01-24,Brazil,Extreme Heat,4.62,92,8194676.63,6.38,311844.91,94.99,40,3.186,-50.683
2022-05-23,China,Earthquake,2.45,8,1906556.47,14.24,124369.57,86.67,15,-59.724,43.183
2022-06-06,Mexico,Storm Surge,1.0,25,796167.26,43.71,44511.92,58.49,14,-53.616,69.837
2020-11-22,Greece,Storm Surge,4.97,111,7255222.1,14.16,361136.9,79.39,35,9.201,88.534
2022-07-02,France,Earthquake,3.42,100,3320908.75,20.34,85323.89,75.8,36,-48.239,-4.38
2023-09-24,China,Hurricane,5.41,119,4971167.16,8.3,450387.24,91.16,59,-43.94,-14.968
2020-09-08,India,Flood,4.92,152,4671643.7,8.71,235440.99,95.37,41,-24.007,93.476
2024-08-18,France,Volcanic Eruption,4.17,110,3905882.25,7.6,198974.83,96.07,47,-9.743,159.787
2020-09-24,Brazil,Earthquake,2.82,104,1827870.84,16.42,83027.73,84.75,25,-37.634,-123.295
2019-02-10,Italy,Earthquake,3.87,93,3600337.91,9.1,155735.62,93.9,32,-1.585,60.841
2021-07-31,Greece,Flood,5.62,50,7163947.68,15.34,186082.84,80.29,66,13.533,127.395
2020-05-06,France,Tornado,6.58,111,6324487.46,1.41,53091.67,98.39,63,52.693,-121.497
2020-10-21,Canada,Volcanic Eruption,6.29,126,5201329.69,5.67,102801.12,88.67,57,-58.867,-168.551
2018-01-27,Spain,Tornado,6.49,167,7219350.52,16.04,356833.52,84.3,62,58.127,-87.012
2021-03-12,Greece,Flood,4.47,50,7150356.19,13.13,208445.82,85.83,51,-51.592,28.505
2020-07-07,Chile,Volcanic Eruption,6.4,78,1752019.32,6.37,353801.76,85.06,55,-9.675,-152.902
2020-12-18,Canada,Hurricane,4.19,115,4647613.34,11.94,181692.17,92.71,45,-55.2,162.505
2018-05-30,India,Hurricane,8.72,162,13891709.36,3.61,376766.2,98.03,86,-54.462,-12.633
2022-03-11,Mexico,Storm Surge,4.07,103,2933768.65,22.16,238210.12,80.57,42,-35.274,-16.255
2023-09-11,Nigeria,Flood,8.76,300,13424057.44,12.96,434837.19,92.55,89,-39.545,-95.031
2023-06-15,Brazil,Landslide,7.42,157,8215184.26,1.33,166468.38,100.0,75,-45.755,165.674
2022-08-28,Spain,Storm Surge,5.88,135,3593591.18,2.44,421718.44,100.0,65,57.075,79.817
2023-04-01,Greece,Flood,2.88,59,4024655.24,25.65,170449.32,76.3,25,32.932,-65.367
2021-04-22,India,Tornado,4.65,31,3164243.1,15.48,161525.82,84.72,43,38.063,50.906
2021-11-10,Mexico,Hurricane,5.59,78,6607801.56,10.58,207140.25,83.43,50,37.656,138.447
2022-07-19,Brazil,Drought,6.38,22,3738547.39,7.59,478296.01,96.1,61,-54.135,-96.165
2023-07-24,China,Tornado,3.84,71,6601848.73,6.53,100764.34,93.06,40,-23.205,-35.217
2024-05-14,Chile,Volcanic Eruption,3.16,88,4423699.22,14.95,129731.09,85.89,20,-44.088,-2.104
2021-12-22,Greece,Drought,1.24,29,317089.98,35.08,66967.38,69.35,14,28.405,-91.823
2021-12-10,Japan,Hurricane,4.82,95,3821779.1,10.0,229782.61,94.38,48,25.257,80.4
2023-02-16,Philippines,Storm Surge,4.24,121,4582628.75,13.24,88809.51,81.89,42,44.059,14.334
2023-07-18,United States,Extreme Heat,6.78,183,4360222.65,8.85,490656.52,89.08,65,0.746,128.736
2023-09-29,Brazil,Volcanic Eruption,6.38,211,6884017.39,1.04,384274.36,100.0,66,58.346,168.615
2020-07-05,Bangladesh,Storm Surge,3.86,161,6977464.86,11.78,110842.44,85.38,41,13.903,133.981
2020-06-20,Canada,Storm Surge,5.96,155,7011645.17,12.48,214733.01,83.55,60,8.527,80.999
2021-09-10,Spain,Storm Surge,2.88,13,3151725.0,13.35,150560.71,87.88,24,37.211,-107.04
2020-04-23,Turkey,Earthquake,5.06,72,1267307.24,11.84,376860.82,89.37,57,47.33,-114.427
2024-01-23,Japan,Tornado,6.24,84,6393146.86,17.13,229552.13,83.29,67,55.401,-137.289
2023-12-07,Italy,Landslide,6.71,92,13262922.76,7.36,317727.72,89.35,73,15.881,-87.585
2020-07-19,Greece,Storm Surge,2.62,43,4216637.89,21.5,219457.13,84.33,21,-30.74,-98.038
2021-03-29,Canada,Hurricane,6.01,49,7906640.59,2.76,302459.15,91.03,57,8.978,-96.835
2021-02-15,France,Wildfire,4.06,76,5863262.77,8.29,111876.06,92.42,44,12.867,-4.2
2021-02-15,Brazil,Earthquake,4.59,119,4345234.95,9.54,297851.05,96.31,48,-48.065,-34.7
2019-03-07,Greece,Drought,5.25,35,5271572.68,4.34,297529.18,93.41,60,44.899,-85.005
2022-08-14,United States,Flood,7.45,193,2176199.55,2.3,534626.51,96.97,77,-27.074,-155.764
2020-07-22,Italy,Earthquake,2.46,10,2104843.75,22.53,51746.87,80.96,27,58.239,67.658
2019-04-18,South Africa,Wildfire,7.21,98,12152750.85,2.48,82679.17,97.89,76,-46.734,139.073
2024-11-16,United States,Landslide,3.68,83,5622976.65,20.12,242601.55,78.75,35,-55.561,-86.828
2018-11-24,Chile,Storm Surge,4.26,87,5892728.29,6.61,163438.44,96.97,41,-47.063,49.894
2024-10-28,Turkey,Flood,5.35,141,4962025.18,4.77,442151.87,97.2,58,48.374,105.415
2022-03-20,China,Earthquake,4.56,105,7327118.94,12.17,232304.19,82.71,35,-42.403,156.561
2023-12-04,Australia,Flood,8.66,174,19236619.22,8.47,327157.79,90.71,94,-22.111,-162.902
2021-04-09,Canada,Landslide,7.85,230,1904085.28,1.0,595429.95,100.0,86,57.238,-143.118
2024-11-13,United States,Storm Surge,4.86,51,5642997.04,12.19,168239.42,81.57,51,-15.848,-1.877
2023-11-29,France,Landslide,3.29,132,5989667.6,18.47,275297.22,84.44,31,39.162,-144.846
2020-06-28,Mexico,Tornado,8.23,209,6571415.62,1.0,299605.66,100.0,81,-50.768,-94.209
2020-06-29,China,Storm Surge,8.56,226,12004069.59,2.4,350517.36,90.76,81,41.217,-81.875
2019-07-04,Mexico,Storm Surge,3.86,69,7679289.37,9.72,295057.7,84.79,35,47.355,5.884
2020-05-01,Turkey,Wildfire,5.43,162,5477314.93,7.91,354714.76,93.06,47,-15.956,37.275
2021-02-09,South Africa,Hurricane,8.13,191,8956309.71,6.93,177422.75,85.65,90,46.938,-7.38
2019-11-13,China,Landslide,4.36,84,3692517.53,12.2,162211.2,85.86,42,27.642,114.6
2020-08-14,Brazil,Storm Surge,5.9,154,5846696.85,1.0,409873.95,100.0,52,8.611,-26.993
2022-12-17,China,Volcanic Eruption,4.83,81,7561928.45,13.2,127290.79,97.03,48,42.862,146.131
2023-05-02,United States,Extreme Heat,6.47,119,3739289.31,4.92,86746.77,85.4,63,24.181,59.633
2022-06-11,United States,Hurricane,3.67,62,1985047.9,24.49,208861.91,75.76,43,-25.581,85.316
2019-11-08,Japan,Earthquake,9.36,66,11043485.98,3.14,576843.63,97.78,89,19.749,-49.285
2022-11-03,Australia,Earthquake,7.0,135,8245410.41,11.12,468196.37,86.22,68,25.133,136.714
2022-09-27,South Africa,Volcanic Eruption,4.35,38,4086688.18,13.37,131482.08,87.1,48,-16.101,-148.038
2023-08-07,Turkey,Volcanic Eruption,7.19,19,2128726.3,6.03,298707.11,87.73,70,49.808,-63.442
2024-06-25,Mexico,Wildfire,3.7,43,2222850.69,13.06,19137.77,86.12,51,-46.447,-125.195
2021-09-22,South Africa,Drought,6.65,104,10230035.27,14.39,370958.32,79.7,62,-7.751,-82.108
2020-03-14,Italy,Storm Surge,3.21,12,4856030.06,25.44,163292.12,71.08,35,-59.471,-145.4
2018-01-05,Germany,Storm Surge,7.33,95,8290027.58,1.0,385123.65,93.99,74,-33.751,20.492
2020-09-01,Italy,Earthquake,3.91,78,8116082.7,12.8,232640.71,86.36,30,-54.337,-114.182
2021-06-21,Chile,Hurricane,3.73,54,4809344.25,14.8,210115.69,89.69,31,-35.837,-77.577
2022-04-21,Australia,Drought,9.1,29,3069299.97,7.14,256959.47,93.11,87,-9.043,-162.06
2022-10-13,Japan,Landslide,6.01,118,4280803.86,7.85,544296.24,91.72,53,8.504,16.792
2021-01-14,Australia,Storm Surge,1.37,18,1533407.12,42.4,92647.19,53.7,6,-57.732,-36.944
2021-06-29,Canada,Tornado,4.59,86,3662608.78,13.67,142811.32,85.4,47,-11.036,-44.606
2019-01-21,France,Volcanic Eruption,1.87,43,2763444.31,29.57,92303.17,64.91,14,-1.754,26.394
2018-02-21,Mexico,Earthquake,4.58,98,2303803.12,12.19,171241.86,86.13,49,58.206,8.752
2024-06-25,Indonesia,Tornado,1.0,19,883366.99,42.69,87438.15,52.02,13,58.341,-126.944
2021-04-30,Greece,Tornado,6.38,151,2837243.81,11.19,227367.85,77.64,63,-20.198,86.681
2021-06-24,Japan,Volcanic Eruption,5.26,144,3328432.87,18.27,259848.85,86.43,56,40.949,106.936
2019-08-04,Spain,Extreme Heat,5.97,190,5239324.36,10.9,288976.68,88.67,56,44.627,-163.113
2021-01-26,Bangladesh,Storm Surge,4.86,163,6488227.84,12.03,183984.9,84.86,44,-27.84,167.08
2018-01-16,United States,Flood,7.6,217,1767419.37,11.14,564190.21,90.02,83,46.088,-58.149
2023-06-05,Chile,Storm Surge,2.91,64,4928738.58,19.81,254989.2,76.99,24,-3.111,-152.865
2024-10-31,Canada,Tornado,3.7,63,7772553.2,9.75,166322.4,84.36,33,-14.805,-67.5
2022-07-08,Turkey,Flood,5.31,11,4785710.79,4.56,289220.6,100.0,50,9.882,112.325
2019-11-27,Chile,Storm Surge,5.28,79,7817032.58,7.83,374242.61,93.26,60,23.41,-22.964
2023-02-02,Bangladesh,Storm Surge,6.02,125,8865124.84,16.59,491005.37,95.17,59,55.211,27.45
2021-08-02,Australia,Extreme Heat,5.56,94,3070004.72,11.57,3571.92,90.41,62,14.366,158.976
2023-04-25,Indonesia,Drought,6.65,184,554308.37,15.52,282232.9,87.27,64,-44.971,103.725
2021-07-17,Indonesia,Flood,4.65,129,7505325.62,9.16,248074.48,85.19,51,-44.8,157.595
2022-01-15,South Africa,Earthquake,1.0,5,167583.72,46.46,47516.29,55.42,15,22.587,-14.388
2018-10-09,Australia,Extreme Heat,4.32,106,1190680.44,14.06,183260.75,84.24,42,-22.441,-61.548
2018-05-27,Brazil,Earthquake,3.52,63,5777234.11,19.52,189957.72,79.2,31,-50.72,-44.559
2022-01-13,Australia,Volcanic Eruption,3.01,95,3001128.6,6.43,71412.41,88.45,15,-52.381,-81.219
2020-08-20,Germany,Volcanic Eruption,3.52,9,3993992.68,13.57,245825.99,88.25,48,-2.791,23.827
2023-09-25,Greece,Tornado,4.3,60,6624851.87,12.44,217451.64,92.55,48,38.326,69.356
2020-07-01,Turkey,Earthquake,1.37,25,1675675.09,22.03,46556.94,80.52,18,-39.83,161.701
2022-12-15,Bangladesh,Earthquake,4.28,38,4496562.98,10.55,161375.87,82.22,40,53.673,93.275
2023-05-15,South Africa,Flood,1.84,23,1769052.24,22.75,162020.67,76.5,22,3.197,127.242
2019-06-30,Mexico,Wildfire,5.23,41,3551689.16,8.33,193271.92,91.54,48,-15.231,-150.27
2022-01-17,Brazil,Drought,5.18,153,7308370.51,10.95,274855.82,83.59,57,-5.717,-116.018
2020-09-20,Turkey,Wildfire,1.4,23,768061.42,37.33,118119.46,60.9,22,24.32,-33.382
2023-02-01,Japan,Flood,3.99,55,2646475.95,18.13,293570.56,80.24,43,48.219,-72.709
2023-12-15,South Africa,Storm Surge,3.9,120,2945361.02,16.92,256087.17,85.39,28,2.473,154.733
2024-11-19,China,Earthquake,6.54,209,7305586.76,11.92,319619.96,84.16,64,8.941,44.561
2019-09-03,Turkey,Tornado,8.11,193,5183721.04,10.45,534577.97,96.08,75,-35.007,17.794
2022-09-09,Spain,Earthquake,3.62,124,3188759.42,1.0,68506.04,100.0,33,-50.565,5.737
2023-06-05,France,Landslide,3.68,134,4109181.41,18.37,199967.92,79.62,28,-42.76,3.745
2018-04-05,Bangladesh,Hurricane,4.07,66,1721839.09,15.47,142208.15,85.1,38,-43.944,148.439
2021-04-06,Indonesia,Storm Surge,3.24,17,2233620.51,13.63,169879.91,84.15,32,6.911,-6.776
2021-01-05,Philippines,Flood,5.49,151,8645276.42,14.0,165474.78,86.47,62,-12.724,-90.537
2024-12-25,Nigeria,Earthquake,4.01,133,4661008.43,4.77,358784.5,99.4,42,-41.531,-87.454
2019-04-06,Philippines,Earthquake,5.78,132,4332321.03,11.88,247156.37,82.71,53,2.644,110.966
2018-02-15,Bangladesh,Tornado,1.59,27,727537.36,27.09,33148.04,65.05,25,49.167,102.789
2024-08-14,Brazil,Landslide,5.19,87,3564619.0,10.98,262906.72,87.54,53,-25.319,123.56
2020-09-17,Bangladesh,Tornado,6.15,12,6235417.05,9.74,277462.99,82.77,59,-28.762,12.982
2023-01-04,Brazil,Drought,4.78,106,6904100.77,14.91,215153.91,86.86,47,18.2,113.211
2022-03-12,Germany,Flood,6.8,188,9092618.25,6.15,506228.36,96.73,66,48.352,-121.636
2020-12-03,Chile,Landslide,5.23,69,6448179.53,10.81,251922.32,84.0,55,50.91,36.781
2024-06-13,Turkey,Flood,5.55,38,7367565.11,7.34,161527.58,95.32,51,-23.659,-45.919
2020-10-04,Bangladesh,Landslide,1.75,38,1060073.01,28.58,138680.62,77.1,15,1.397,-139.949
2024-02-26,Spain,Earthquake,4.76,5,2382150.65,15.36,342144.86,94.19,43,-17.993,142.734
2020-03-08,Mexico,Earthquake,4.78,39,4835654.66,16.21,296459.53,81.26,47,-42.783,-48.048
2021-09-13,Germany,Drought,2.2,25,2658091.45,28.55,111337.48,80.24,29,10.796,76.112
2023-01-14,Indonesia,Storm Surge,6.82,141,6617194.01,1.36,302285.8,88.88,63,-38.274,91.563
2018-03-06,France,Landslide,5.64,115,10302058.89,1.38,502721.06,99.95,59,-59.629,-28.001
2018-01-10,Australia,Wildfire,8.12,216,3340859.79,16.2,325408.19,81.1,85,12.751,119.803
2023-07-08,Germany,Storm Surge,3.15,77,143208.55,14.82,182145.48,81.01,26,37.072,40.168
2018-07-13,Canada,Volcanic Eruption,6.94,137,4469219.01,9.61,224074.55,81.16,61,-6.511,134.002
2022-05-13,India,Earthquake,4.87,82,4085870.68,11.56,43444.91,91.12,44,24.739,-162.498
2020-08-10,Brazil,Flood,5.09,139,8703292.1,4.63,350721.14,98.22,49,15.734,-168.528
2020-05-14,Turkey,Wildfire,6.07,90,2758035.28,13.31,274937.83,95.5,68,58.866,-115.76
2020-07-05,Germany,Tornado,2.49,91,2307710.57,21.57,142454.54,73.52,23,-36.142,-2.048
2020-04-30,Italy,Drought,7.41,170,2666054.51,11.29,192813.87,93.45,81,38.204,68.582
2018-06-04,France,Landslide,2.94,91,4360679.57,25.23,76524.08,68.2,26,34.887,-37.333
2019-12-07,Australia,Flood,2.71,127,2793545.97,18.11,224579.33,79.03,29,-50.305,-35.548
2020-10-24,Chile,Wildfire,1.88,31,3509144.32,32.1,111834.49,67.14,19,-22.289,138.728
2020-07-18,China,Wildfire,5.91,6,10854869.92,1.0,157067.75,88.98,62,49.471,46.334
2024-01-11,Turkey,Tornado,8.91,62,6273802.04,2.64,307675.57,96.6,88,38.007,-95.956
2024-09-12,Canada,Earthquake,6.76,133,1869667.35,13.67,529482.99,83.65,72,48.341,-40.832
2024-07-13,Japan,Volcanic Eruption,7.34,142,5697672.79,14.16,358256.03,91.75,85,-37.169,124.513
2019-01-27,United States,Drought,6.74,37,3845858.67,2.62,400387.02,87.31,67,-17.616,-159.511
2018-09-02,Philippines,Flood,3.56,8,3467871.35,6.27,115398.62,97.62,34,52.391,10.475
2022-02-26,India,Landslide,7.26,205,11389811.95,12.9,308682.18,85.82,67,-35.992,122.243
2022-01-23,Nigeria,Extreme Heat,5.72,119,2590324.04,8.95,392221.35,89.29,57,27.719,-148.569
2019-09-27,Germany,Hurricane,5.7,145,7308415.89,6.53,30363.82,90.32,54,-52.564,39.796
2022-03-05,Greece,Hurricane,7.71,65,13398171.18,8.97,508179.35,87.47,71,-31.489,-118.722
2021-09-19,Italy,Storm Surge,8.33,86,4396179.94,1.0,186052.72,99.68,89,-58.922,-142.777
2018-03-01,China,Extreme Heat,5.33,134,7613196.91,1.0,289008.02,100.0,46,-53.661,106.177
2022-08-03,Italy,Extreme Heat,6.38,95,5842364.08,16.94,449182.26,86.1,65,-45.341,42.776
2024-08-09,Philippines,Volcanic Eruption,3.25,46,3434585.09,9.69,109013.33,87.15,43,9.831,137.732
2022-07-09,China,Tornado,7.36,152,3158760.82,6.91,351806.64,100.0,81,25.052,51.742
2019-11-30,Italy,Storm Surge,3.16,85,2247633.12,10.37,235849.3,91.14,45,53.915,142.695
2023-12-04,Canada,Hurricane,4.47,47,2836125.88,11.03,120388.08,86.88,38,14.151,21.266
2018-02-14,Canada,Extreme Heat,3.58,46,4442739.76,11.82,161686.28,85.31,28,-47.602,71.549
2024-11-15,South Africa,Storm Surge,3.53,123,1081152.0,11.75,109793.06,90.35,32,-36.881,-151.583
2023-01-02,France,Tornado,5.33,165,5105322.13,5.58,409528.02,92.61,56,-11.661,159.266
2024-12-06,China,Tornado,3.96,105,5377365.99,20.36,169158.05,85.03,43,-27.36,-121.742
2024-01-22,Greece,Wildfire,4.62,46,916362.2,9.27,182214.95,91.17,42,-49.155,4.93
2021-10-13,Indonesia,Wildfire,6.35,111,6789634.34,1.0,315288.15,100.0,62,-16.379,109.545
2024-08-30,South Africa,Landslide,1.6,25,2382031.07,22.87,6877.66,76.78,9,-52.129,50.419
2019-10-06,China,Volcanic Eruption,1.55,29,2729446.13,28.1,26589.7,60.02,16,12.677,123.253
2022-11-12,Brazil,Hurricane,5.42,99,7983852.91,12.97,147198.39,92.53,54,13.886,-162.451
2018-03-21,South Africa,Landslide,4.23,33,2292969.07,5.78,326956.7,92.0,42,-39.794,-126.095
2018-10-31,South Africa,Hurricane,1.0,7,621873.81,57.81,43853.61,40.52,3,-10.749,117.313
2021-01-31,Brazil,Wildfire,3.71,50,5733948.53,1.22,56022.7,99.68,40,39.44,-69.414
2021-07-02,United States,Hurricane,3.04,95,2801627.95,10.03,72735.15,91.16,32,57.724,-137.082
2018-01-17,Bangladesh,Landslide,1.0,13,184640.23,47.81,46347.35,50.21,21,19.781,39.753
2023-08-10,Brazil,Hurricane,7.93,186,4001612.53,1.59,589498.97,91.69,80,-2.718,116.555
2022-04-01,Indonesia,Extreme Heat,8.89,26,14118524.53,8.5,503048.02,92.75,90,-24.28,-81.002
2019-09-13,United States,Tornado,5.92,82,7213477.58,5.65,197280.91,92.31,57,-54.802,14.834
2021-05-01,Canada,Landslide,8.48,264,9147025.37,1.0,281195.53,100.0,78,-0.766,10.591
2024-08-28,Indonesia,Drought,6.35,86,8274576.58,8.35,340481.65,86.21,65,22.335,-85.25
2019-06-15,India,Wildfire,4.92,88,2945958.19,7.54,145274.42,90.77,51,-13.484,-67.686
2021-08-17,France,Hurricane,2.1,41,1475909.62,29.19,88829.5,70.39,22,-29.831,-102.604
2018-02-22,Chile,Volcanic Eruption,8.41,199,18468868.63,11.47,401675.76,74.82,80,17.552,50.227
2024-03-01,Japan,Storm Surge,6.29,46,192899.02,8.93,113624.11,91.5,61,38.231,137.794
2019-07-23,India,Landslide,2.0,77,1322798.86,28.92,151484.92,67.28,30,26.803,139.083
2020-01-11,Mexico,Wildfire,3.28,62,3769916.04,7.55,152561.25,95.68,34,-27.03,70.184
2018-03-09,Chile,Tornado,7.64,62,6704816.02,3.68,242807.26,94.81,77,46.737,-0.687
2023-12-15,Nigeria,Hurricane,3.59,45,4176365.62,19.48,258697.28,82.9,30,-30.843,131.962
2020-09-20,Canada,Wildfire,3.04,42,2290568.8,17.04,113009.43,85.01,25,41.696,-120.527
2023-08-09,Turkey,Extreme Heat,7.26,135,9078150.39,6.91,183637.35,96.62,68,-26.845,149.167
2024-05-21,United States,Wildfire,4.02,6,2448542.23,8.1,149776.67,93.43,41,-46.521,-103.131
2023-05-15,Turkey,Wildfire,9.52,275,18350482.68,1.0,465884.77,100.0,96,-9.242,-163.042
2020-01-09,Indonesia,Storm Surge,5.36,140,1565860.52,15.81,162755.03,80.98,49,35.484,21.319
2023-08-13,Canada,Drought,5.17,123,4007990.46,2.95,129396.76,93.74,55,30.431,-37.917
2022-03-01,Indonesia,Extreme Heat,1.0,36,633493.32,50.12,55235.71,47.05,12,34.784,81.699
2024-07-11,Turkey,Storm Surge,1.0,20,18496.67,48.65,66169.27,47.06,24,0.844,-32.801
2023-10-18,Mexico,Flood,6.86,194,6339708.7,4.81,512822.47,100.0,64,21.918,-60.195
2024-11-19,Mexico,Earthquake,4.05,98,6947351.99,6.86,104864.39,85.86,44,-5.823,28.747
2020-03-30,Australia,Landslide,6.71,32,12501025.73,1.0,224916.24,91.62,70,40.393,-162.153
2019-03-24,Bangladesh,Hurricane,7.82,233,7445598.6,6.47,378219.13,94.27,80,5.705,12.364
2023-04-01,Spain,Hurricane,4.52,60,6174525.45,1.95,295613.32,100.0,42,-4.871,-88.417
2020-11-21,Germany,Storm Surge,4.62,87,4586363.09,10.92,225171.08,86.41,47,16.459,23.816
2020-03-02,France,Hurricane,6.7,103,3396537.73,13.06,349147.57,78.98,71,49.206,49.289
2021-09-03,Mexico,Hurricane,2.86,46,2494446.04,13.88,186029.54,93.63,33,44.739,-36.302
2021-05-30,Chile,Tornado,6.14,98,13299286.83,10.1,448130.49,86.95,70,-30.811,78.653
2019-10-20,Spain,Earthquake,1.0,0,1408495.5,40.59,38051.39,59.01,10,-21.128,-79.637
2023-04-23,India,Wildfire,8.83,180,2699807.83,6.27,330856.01,92.31,89,57.005,-168.375
2020-10-25,South Africa,Landslide,6.64,167,7095031.26,12.67,383560.68,90.01,56,30.463,17.645
2024-02-19,Canada,Volcanic Eruption,8.27,100,5210270.31,7.94,275688.99,88.01,91,22.761,-41.875
2022-06-20,Spain,Wildfire,8.19,147,6376369.92,3.02,86200.62,100.0,83,29.866,0.093
2019-08-27,France,Flood,3.82,165,128802.17,20.36,106593.11,88.95,45,-2.372,129.708
2023-12-01,Brazil,Flood,2.61,67,3257642.11,15.49,179543.54,89.94,29,25.883,-26.835
2023-07-28,South Africa,Hurricane,3.78,139,2483266.27,11.42,187374.25,90.65,36,-58.56,67.589
2021-06-14,France,Drought,4.46,21,121395.89,14.73,304422.82,98.3,45,-17.132,71.658
2021-01-22,Brazil,Drought,2.9,19,1803941.71,18.58,94389.43,85.62,31,15.001,114.558
2024-01-14,China,Hurricane,5.78,26,9334559.66,20.38,165123.21,77.18,52,-9.833,160.691
2024-10-25,France,Earthquake,5.49,138,5291580.5,14.66,430958.59,78.5,55,-23.412,-93.583
2019-09-29,Greece,Wildfire,5.83,133,4848620.77,9.78,115449.78,97.64,56,36.081,92.529
2018-05-19,India,Tornado,3.85,13,7201197.68,22.43,203564.22,70.9,37,-49.83,-166.878
2024-06-21,Brazil,Flood,4.71,58,5542624.51,13.96,235452.77,78.07,44,-57.017,-158.189
2019-12-01,Australia,Tornado,4.28,69,7352576.0,10.28,258484.23,97.84,42,20.215,-135.402
2023-08-27,Australia,Drought,5.0,106,8913439.99,23.55,260135.71,83.0,56,22.559,161.913
2018-05-21,Chile,Flood,7.63,213,7846694.33,14.32,119057.81,82.7,82,15.949,-35.044
2021-12-31,Mexico,Drought,2.78,111,1145477.06,22.4,68191.75,82.0,23,-47.873,-3.134
2020-02-19,Turkey,Landslide,6.57,134,8147755.13,10.41,448753.63,89.97,66,-24.997,-77.266
2022-03-04,France,Landslide,4.71,79,7611178.48,11.27,211063.59,93.57,50,40.715,-116.07
2024-04-01,Bangladesh,Landslide,7.58,94,2945255.07,7.03,109851.2,92.02,72,-43.669,74.435
2020-11-03,France,Extreme Heat,3.67,3,4313429.18,13.95,174986.05,90.86,37,-17.154,-0.398
2022-02-26,Turkey,Earthquake,5.33,145,5884794.82,7.91,227659.89,86.46,53,-54.787,63.606
2018-04-02,South Africa,Earthquake,7.17,173,5515197.45,10.75,418466.04,86.63,78,59.692,-24.52
2022-11-23,Australia,Storm Surge,2.45,48,1435956.06,24.8,64715.87,70.61,35,-2.913,128.488
2024-07-20,Canada,Flood,5.16,141,5198120.83,7.67,329183.88,92.24,48,-38.788,-124.903
2020-10-11,Philippines,Landslide,6.71,208,9170692.62,10.98,373964.73,92.88,62,-7.257,-53.918
2024-12-26,Germany,Volcanic Eruption,5.84,122,3911490.9,17.33,327405.67,78.41,57,42.682,76.023
2020-02-15,Brazil,Storm Surge,5.58,175,7342889.05,10.27,332105.3,89.29,55,42.181,163.164
2019-01-11,Philippines,Flood,7.55,314,14635064.15,1.0,269629.09,97.16,77,-11.967,104.979
2020-01-03,Indonesia,Drought,2.45,35,2984977.57,15.28,144408.69,89.6,30,-43.774,36.281
2022-06-18,Mexico,Extreme Heat,5.81,166,2470599.89,11.31,504598.19,81.03,62,-39.974,130.816
2023-05-06,India,Extreme Heat,5.91,198,2616157.04,3.69,463450.56,87.5,50,16.509,-101.683
2024-10-19,Philippines,Drought,6.95,22,8342363.29,1.0,390152.56,98.25,79,32.595,165.179
2023-05-13,Philippines,Wildfire,2.52,41,2919598.86,11.43,79308.71,95.76,24,-17.477,-136.415
2023-11-01,India,Drought,3.25,74,2646543.2,13.25,261179.58,88.3,37,28.899,-121.489
